game_id,season_id,team_side,person_id,player_id
21,1,visitor,47,45
21,1,visitor,44,42
21,1,visitor,35,33
21,1,visitor,41,39
21,1,visitor,106,87
21,1,visitor,46,44
21,1,visitor,39,37
21,1,visitor,42,40
21,1,visitor,181,148
21,1,visitor,36,34
21,1,visitor,37,35
21,1,visitor,49,47
21,1,visitor,185,152
21,1,visitor,105,86
21,1,visitor,180,147
22,1,visitor,54,52
22,1,visitor,177,144
22,1,visitor,175,142
22,1,visitor,65,63
22,1,visitor,174,141
22,1,visitor,171,138
22,1,visitor,63,61
22,1,visitor,58,56
22,1,visitor,107,88
22,1,visitor,59,57
22,1,visitor,60,58
22,1,visitor,52,50
22,1,visitor,56,54
22,1,visitor,55,53
22,1,visitor,53,51
22,1,visitor,62,60
22,1,visitor,51,49
22,1,visitor,170,137
24,1,home,183,150
24,1,home,40,38
24,1,home,38,36
24,1,home,47,45
24,1,home,44,42
24,1,home,35,33
24,1,home,41,39
24,1,home,106,87
24,1,home,46,44
24,1,home,39,37
24,1,home,42,40
24,1,home,181,148
24,1,home,36,34
24,1,home,37,35
24,1,home,49,47
24,1,home,185,152
24,1,home,105,86
24,1,home,180,147
30,1,visitor,127,99
30,1,visitor,198,163
30,1,visitor,197,162
30,1,visitor,34,32
30,1,visitor,191,156
30,1,visitor,103,84
30,1,visitor,194,159
30,1,visitor,29,27
30,1,visitor,126,98
30,1,visitor,193,158
30,1,visitor,196,161
30,1,visitor,31,29
30,1,visitor,102,83
30,1,visitor,99,80
30,1,visitor,100,81
30,1,visitor,192,157
30,1,visitor,33,31
30,1,visitor,28,26
30,1,visitor,32,30
38,1,home,26,24
38,1,home,132,102
38,1,home,133,103
38,1,home,25,23
38,1,home,27,25
38,1,home,146,116
38,1,home,13,11
38,1,home,119,91
38,1,home,135,105
38,1,home,96,79
38,1,home,118,90
38,1,home,162,129
38,1,home,144,114
38,1,home,148,118
38,1,home,22,20
38,1,home,149,119
38,1,home,134,104
38,1,home,145,115
43,1,home,48,46
43,1,home,183,150
43,1,home,40,38
43,1,home,38,36
43,1,home,47,45
43,1,home,44,42
43,1,home,35,33
43,1,home,41,39
43,1,home,106,87
43,1,home,46,44
43,1,home,39,37
43,1,home,42,40
43,1,home,181,148
43,1,home,36,34
43,1,home,37,35
43,1,home,49,47
43,1,home,182,149
43,1,home,105,86
44,1,visitor,64,62
44,1,visitor,175,142
44,1,visitor,65,63
44,1,visitor,57,55
44,1,visitor,174,141
44,1,visitor,63,61
44,1,visitor,58,56
44,1,visitor,107,88
44,1,visitor,59,57
44,1,visitor,60,58
44,1,visitor,52,50
44,1,visitor,5,3
44,1,visitor,55,53
44,1,visitor,53,51
44,1,visitor,62,60
44,1,visitor,169,136
44,1,visitor,51,49
44,1,visitor,170,137
46,1,home,48,46
46,1,home,183,150
46,1,home,40,38
46,1,home,38,36
46,1,home,47,45
46,1,home,44,42
46,1,home,35,33
46,1,home,41,39
46,1,home,106,87
46,1,home,46,44
46,1,home,39,37
46,1,home,42,40
46,1,home,181,148
46,1,home,36,34
46,1,home,37,35
46,1,home,49,47
46,1,home,182,149
46,1,home,105,86
46,1,home,180,147
47,1,visitor,127,99
47,1,visitor,198,163
47,1,visitor,197,162
47,1,visitor,34,32
47,1,visitor,191,156
47,1,visitor,103,84
47,1,visitor,194,159
47,1,visitor,29,27
47,1,visitor,126,98
47,1,visitor,193,158
47,1,visitor,195,160
47,1,visitor,196,161
47,1,visitor,102,83
47,1,visitor,99,80
47,1,visitor,203,168
47,1,visitor,100,81
47,1,visitor,192,157
47,1,visitor,33,31
47,1,visitor,32,30
50,1,visitor,4,2
50,1,visitor,14,12
50,1,visitor,202,167
50,1,visitor,20,18
50,1,visitor,17,15
50,1,visitor,141,111
50,1,visitor,9,7
50,1,visitor,140,110
50,1,visitor,11,9
50,1,visitor,139,109
50,1,visitor,3,1
50,1,visitor,15,13
50,1,visitor,7,5
50,1,visitor,6,4
50,1,visitor,10,8
50,1,visitor,19,17
50,1,visitor,18,16
50,1,visitor,95,78
50,1,visitor,12,10
51,1,visitor,183,150
51,1,visitor,40,38
51,1,visitor,38,36
51,1,visitor,47,45
51,1,visitor,44,42
51,1,visitor,35,33
51,1,visitor,41,39
51,1,visitor,106,87
51,1,visitor,46,44
51,1,visitor,39,37
51,1,visitor,42,40
51,1,visitor,181,148
51,1,visitor,36,34
51,1,visitor,37,35
51,1,visitor,49,47
51,1,visitor,182,149
51,1,visitor,185,152
51,1,visitor,105,86
51,1,visitor,180,147
65,1,visitor,64,62
65,1,visitor,138,108
65,1,visitor,175,142
65,1,visitor,65,63
65,1,visitor,57,55
65,1,visitor,174,141
65,1,visitor,63,61
65,1,visitor,58,56
65,1,visitor,107,88
65,1,visitor,59,57
65,1,visitor,60,58
65,1,visitor,137,107
65,1,visitor,52,50
65,1,visitor,5,3
65,1,visitor,55,53
65,1,visitor,53,51
65,1,visitor,62,60
65,1,visitor,169,136
65,1,visitor,51,49
53,1,home,48,46
53,1,home,183,150
53,1,home,40,38
53,1,home,38,36
53,1,home,47,45
